fecha;serie_hidrologica;region_hidrologica;aporte_hidrico
2023-01-16;EMBAPRAD;Centro;2582100
2023-01-16;QUIMMAGD;Centro;7591500
2023-01-16;SOGASOGA;Centro;12975700
2023-01-16;DESVBATA;Oriente;2412500
2023-01-16;DESVCHIV;Oriente;856800
2023-01-16;EMBACHUZ;Oriente;783500
2023-01-16;EMBAGUAV;Oriente;12659900
2023-01-16;ESMEBATA;Oriente;7966600
2023-01-16;ALTOANCH;Valle;5319400
2023-01-16;BAJOANCH;Valle;477200
2023-01-16;CAL1CALM;Valle;871400
2023-01-16;FLR2CAUC;Valle;311800
2023-01-16;SALVCAUC;Valle;16035000
2023-01-17;BOCATENC;Antioquia;1234000
2023-01-17;CLLRPORC;Antioquia;5783300
2023-01-17;DESVIEPM;Antioquia;2539400
2023-01-17;ITUACAUC;Antioquia;54572500
2023-01-17;MIRFTENC;Antioquia;1579900
2023-01-17;PENONARE;Antioquia;12002700
2023-01-17;PLAYGUAT;Antioquia;4616200
2023-01-17;PP-2POR1;Antioquia;2637200
2023-01-17;PP-3PORC;Antioquia;1165100
2023-01-17;PUNCGUAT;Antioquia;4516900
2023-01-17;QUBRRGRD;Antioquia;91300
2023-01-17;RGR2RGRD;Antioquia;12171200
2023-01-17;SLORNARE;Antioquia;5738300
2023-01-17;SMIGCALD;Antioquia;1683400
2023-01-17;TRONGUAD;Antioquia;3423000
2023-01-17;DESVMANS;Caldas;218100
2023-01-17;PTEHMIEL;Caldas;6865400
2023-01-17;URR1SINU;Caribe;4901600
2023-01-17;ALICBOGO;Centro;19457500
2023-01-17;AMOYAMOY;Centro;1337400
2023-01-17;BETAMAG1;Centro;1837100
2023-01-17;CUCUCUCU;Centro;846500
2023-01-17;DESVSMAR;Centro;214100
2023-01-17;EMBAPRAD;Centro;873200
2023-01-17;QUIMMAGD;Centro;6531500
2023-01-17;SOGASOGA;Centro;11218900
2023-01-17;DESVBATA;Oriente;1188900
2023-01-17;DESVCHIV;Oriente;744400
2023-01-17;EMBACHUZ;Oriente;598500
2023-01-17;EMBAGUAV;Oriente;7895900
2023-01-17;ESMEBATA;Oriente;6291400
2023-01-17;ALTOANCH;Valle;4261600
2023-01-17;BAJOANCH;Valle;394700
2023-01-17;CAL1CALM;Valle;873200
2023-01-17;FLR2CAUC;Valle;262000
2023-01-17;SALVCAUC;Valle;15806200
2023-01-18;BOCATENC;Antioquia;1375700
2023-01-18;CLLRPORC;Antioquia;7249200
2023-01-18;DESVIEPM;Antioquia;2819700
2023-01-18;ITUACAUC;Antioquia;52244800
2023-01-18;MIRFTENC;Antioquia;814200
2023-01-18;PENONARE;Antioquia;13037300
2023-01-18;PLAYGUAT;Antioquia;8799600
2023-01-18;PP-2POR1;Antioquia;5174900
2023-01-18;PP-3PORC;Antioquia;1812200
2023-01-18;PUNCGUAT;Antioquia;5779700
2023-01-18;QUBRRGRD;Antioquia;139500
2023-01-18;RGR2RGRD;Antioquia;18604200
2023-01-18;SLORNARE;Antioquia;11238200
2023-01-18;SMIGCALD;Antioquia;1618300
2023-01-18;TRONGUAD;Antioquia;3828500
2023-01-18;DESVMANS;Caldas;115200
2023-01-18;PTEHMIEL;Caldas;9976800
2023-01-18;URR1SINU;Caribe;4897200
2023-01-18;ALICBOGO;Centro;18004700
2023-01-18;AMOYAMOY;Centro;1206500
2023-01-18;BETAMAG1;Centro;1722800
2023-01-18;CUCUCUCU;Centro;982100
2023-01-18;DESVSMAR;Centro;191300
2023-01-18;EMBAPRAD;Centro;1322500
2023-01-18;QUIMMAGD;Centro;5328500
2023-01-18;SOGASOGA;Centro;11563200
2023-01-18;DESVBATA;Oriente;917900
2023-01-18;DESVCHIV;Oriente;731400
2023-01-18;EMBACHUZ;Oriente;598500
2023-01-18;EMBAGUAV;Oriente;7975400
2023-01-18;ESMEBATA;Oriente;5951700
2023-01-18;ALTOANCH;Valle;6118600
2023-01-18;BAJOANCH;Valle;539500
2023-01-18;CAL1CALM;Valle;726900
2023-01-18;FLR2CAUC;Valle;238400
2023-01-18;SALVCAUC;Valle;15266600
2023-01-19;BOCATENC;Antioquia;1177000
2023-01-19;CLLRPORC;Antioquia;8555800
2023-01-19;DESVIEPM;Antioquia;2288100
2023-01-19;ITUACAUC;Antioquia;50780000
2023-01-19;MIRFTENC;Antioquia;555400
2023-01-19;PENONARE;Antioquia;12985200
2023-01-19;PLAYGUAT;Antioquia;4364600
2023-01-19;PP-2POR1;Antioquia;2907400
2023-01-19;PP-3PORC;Antioquia;2318400
2023-01-19;PUNCGUAT;Antioquia;4150100
2023-01-19;QUBRRGRD;Antioquia;95800
2023-01-19;RGR2RGRD;Antioquia;12780900
2023-01-19;SLORNARE;Antioquia;5702000
2023-01-19;SMIGCALD;Antioquia;1476100
2023-01-19;TRONGUAD;Antioquia;3297100
2023-01-19;PTEHMIEL;Caldas;6386300
2023-01-19;URR1SINU;Caribe;4295000
2023-01-19;ALICBOGO;Centro;26686200
2023-01-19;AMOYAMOY;Centro;1546700
2023-01-19;BETAMAG1;Centro;2128900
2023-01-19;CUCUCUCU;Centro;1037700
2023-01-19;DESVSMAR;Centro;266900
2023-01-19;EMBAPRAD;Centro;1900300
2023-01-19;QUIMMAGD;Centro;5867700
2023-01-19;SOGASOGA;Centro;13194500
2023-01-19;DESVBATA;Oriente;676500
2023-01-19;DESVCHIV;Oriente;588100
2023-01-19;EMBACHUZ;Oriente;913400
2023-01-19;EMBAGUAV;Oriente;6033100
2023-01-19;ESMEBATA;Oriente;5047400
2023-01-19;ALTOANCH;Valle;6420400
2023-01-19;BAJOANCH;Valle;563000
2023-01-19;CAL1CALM;Valle;1144500
2023-01-19;FLR2CAUC;Valle;252800
2023-01-19;SALVCAUC;Valle;17928200
2023-01-20;BOCATENC;Antioquia;1132700
2023-01-20;CLLRPORC;Antioquia;7007900
2023-01-20;DESVIEPM;Antioquia;2089400
2023-01-20;ITUACAUC;Antioquia;52116700
2023-01-20;MIRFTENC;Antioquia;587300
2023-01-20;PENONARE;Antioquia;11741100
2023-01-20;PLAYGUAT;Antioquia;3934500
2023-01-20;PP-2POR1;Antioquia;2518700
2023-01-20;PP-3PORC;Antioquia;1736800
2023-01-20;PUNCGUAT;Antioquia;3775500
2023-01-20;QUBRRGRD;Antioquia;67300
2023-01-20;RGR2RGRD;Antioquia;8974200
2023-01-20;SLORNARE;Antioquia;4493900
2023-01-20;SMIGCALD;Antioquia;1284400
2023-01-20;TRONGUAD;Antioquia;3168700
2023-01-20;PTEHMIEL;Caldas;6058700
2023-01-20;URR1SINU;Caribe;3294000
2023-01-20;ALICBOGO;Centro;30135100
2023-01-20;AMOYAMOY;Centro;1940500
2023-01-20;BETAMAG1;Centro;2846800
2023-01-20;CUCUCUCU;Centro;1170500
2023-01-20;DESVSMAR;Centro;222700
2023-01-20;EMBAPRAD;Centro;2407100
2023-01-20;QUIMMAGD;Centro;12143300
2023-01-20;SOGASOGA;Centro;11204000
2023-01-20;DESVBATA;Oriente;517200
2023-01-20;DESVCHIV;Oriente;522800
2023-01-20;EMBACHUZ;Oriente;826800
2023-01-20;EMBAGUAV;Oriente;6228500
2023-01-20;ESMEBATA;Oriente;4772600
2023-01-20;ALTOANCH;Valle;7453200
2023-01-20;BAJOANCH;Valle;643600
2023-01-20;CAL1CALM;Valle;985900
2023-01-20;FLR2CAUC;Valle;149400
2023-01-20;SALVCAUC;Valle;16794500
2023-01-21;BOCATENC;Antioquia;1120800
2023-01-21;CLLRPORC;Antioquia;5897100
2023-01-21;DESVIEPM;Antioquia;2125100
2023-01-21;ITUACAUC;Antioquia;49152800
2023-01-21;MIRFTENC;Antioquia;812500
2023-01-21;PENONARE;Antioquia;10957900
2023-01-21;PLAYGUAT;Antioquia;3610500
2023-01-21;PP-2POR1;Antioquia;2670300
2023-01-21;PP-3PORC;Antioquia;1273800
2023-01-21;PUNCGUAT;Antioquia;3612000
2023-01-21;QUBRRGRD;Antioquia;65700
2023-01-21;RGR2RGRD;Antioquia;8751700
2023-01-21;SLORNARE;Antioquia;4925400
2023-01-21;SMIGCALD;Antioquia;1250900
2023-01-21;TRONGUAD;Antioquia;3179200
2023-01-21;PTEHMIEL;Caldas;4724800
2023-01-21;URR1SINU;Caribe;2896800
2023-01-21;ALICBOGO;Centro;21449700
2023-01-21;AMOYAMOY;Centro;1759300
2023-01-21;BETAMAG1;Centro;2420400
2023-01-21;CUCUCUCU;Centro;1124800
2023-01-21;DESVSMAR;Centro;231200
2023-01-21;EMBAPRAD;Centro;1010000
2023-01-21;QUIMMAGD;Centro;8981700
2023-01-21;SOGASOGA;Centro;12093300
2023-01-21;DESVBATA;Oriente;374100
2023-01-21;DESVCHIV;Oriente;518600
2023-01-21;EMBACHUZ;Oriente;464600
2023-01-21;EMBAGUAV;Oriente;5037000
2023-01-21;ESMEBATA;Oriente;3921700
2023-01-21;ALTOANCH;Valle;6431400
2023-01-21;BAJOANCH;Valle;563900
2023-01-21;CAL1CALM;Valle;878000
2023-01-21;FLR2CAUC;Valle;275400
2023-01-21;SALVCAUC;Valle;16142400
2023-01-22;BOCATENC;Antioquia;1136000
2023-01-22;CLLRPORC;Antioquia;5299200
2023-01-22;DESVIEPM;Antioquia;2046200
2023-01-22;ITUACAUC;Antioquia;51239900
2023-01-22;MIRFTENC;Antioquia;586700
2023-01-22;PENONARE;Antioquia;10473200
2023-01-22;PLAYGUAT;Antioquia;5831900
2023-01-22;PP-2POR1;Antioquia;2407400
2023-01-22;PP-3PORC;Antioquia;593600
2023-01-22;PUNCGUAT;Antioquia;3637700
2023-01-22;QUBRRGRD;Antioquia;60900
2023-01-22;RGR2RGRD;Antioquia;8139600
2023-01-22;SLORNARE;Antioquia;9485200
2023-01-22;SMIGCALD;Antioquia;1407600
2023-01-22;TRONGUAD;Antioquia;3173700
2023-01-22;DESVGUAR;Caldas;497500
2023-01-22;DESVMANS;Caldas;121300
2023-01-22;PTEHMIEL;Caldas;4419400
2023-01-22;URR1SINU;Caribe;3835900
2023-01-22;ALICBOGO;Centro;19197700
2023-01-22;AMOYAMOY;Centro;1711000
2023-01-22;BETAMAG1;Centro;2202400
2023-01-22;CUCUCUCU;Centro;1167600
2023-01-22;DESVSMAR;Centro;219800
2023-01-22;EMBAPRAD;Centro;1115400
2023-01-22;QUIMMAGD;Centro;6873500
2023-01-22;SOGASOGA;Centro;9185800
2023-01-22;DESVBATA;Oriente;298600
2023-01-22;DESVCHIV;Oriente;516900
2023-01-22;EMBACHUZ;Oriente;488200
2023-01-22;EMBAGUAV;Oriente;4434500
2023-01-22;ESMEBATA;Oriente;3039100
2023-01-22;ALTOANCH;Valle;4766900
2023-01-22;BAJOANCH;Valle;434000
2023-01-22;CAL1CALM;Valle;916000
2023-01-22;FLR2CAUC;Valle;255400
2023-01-22;SALVCAUC;Valle;15303300
2023-01-23;BOCATENC;Antioquia;1165400
2023-01-23;CLLRPORC;Antioquia;5446400
2023-01-23;DESVIEPM;Antioquia;1944400
2023-01-23;ITUACAUC;Antioquia;49104100
2023-01-23;MIRFTENC;Antioquia;676900
2023-01-23;PENONARE;Antioquia;10324400
2023-01-23;PLAYGUAT;Antioquia;3702100
2023-01-23;PP-2POR1;Antioquia;2493000
2023-01-23;PP-3PORC;Antioquia;506100
2023-01-23;PUNCGUAT;Antioquia;3460100
2023-01-23;QUBRRGRD;Antioquia;61500
2023-01-23;RGR2RGRD;Antioquia;8201700
2023-01-23;SLORNARE;Antioquia;4650600
2023-01-23;SMIGCALD;Antioquia;1212400
2023-01-23;TRONGUAD;Antioquia;3135200
2023-01-23;DESVGUAR;Caldas;957700
2023-01-23;DESVMANS;Caldas;128400
2023-01-23;PTEHMIEL;Caldas;3542400
2023-01-23;URR1SINU;Caribe;2992500
2023-01-23;ALICBOGO;Centro;17477100
2023-01-23;AMOYAMOY;Centro;1300400
2023-01-23;BETAMAG1;Centro;1878100
2023-01-23;CUCUCUCU;Centro;799400
2023-01-23;DESVSMAR;Centro;187000
2023-01-23;EMBAPRAD;Centro;516500
2023-01-23;QUIMMAGD;Centro;5599400
2023-01-23;SOGASOGA;Centro;7689500
2023-01-23;DESVBATA;Oriente;253200
2023-01-23;DESVCHIV;Oriente;508000
2023-01-23;EMBACHUZ;Oriente;1082700
2023-01-23;EMBAGUAV;Oriente;4467500
2023-01-23;ESMEBATA;Oriente;3285600
2023-01-23;ALTOANCH;Valle;3713100
2023-01-23;BAJOANCH;Valle;352000
2023-01-23;CAL1CALM;Valle;824600
2023-01-23;FLR2CAUC;Valle;226400
2023-01-23;SALVCAUC;Valle;13019600
2023-01-24;BOCATENC;Antioquia;1099500
2023-01-24;CLLRPORC;Antioquia;5871300
2023-01-24;DESVIEPM;Antioquia;2035200
2023-01-24;ITUACAUC;Antioquia;46062000
2023-01-24;MIRFTENC;Antioquia;776500
2023-01-24;PENONARE;Antioquia;10276100
2023-01-24;PLAYGUAT;Antioquia;2845500
2023-01-24;PP-2POR1;Antioquia;4270000
2023-01-24;PP-3PORC;Antioquia;1364700
2023-01-24;PUNCGUAT;Antioquia;3349400
2023-01-24;QUBRRGRD;Antioquia;68900
2023-01-24;RGR2RGRD;Antioquia;9208800
2023-01-24;SLORNARE;Antioquia;8856200
2023-01-24;SMIGCALD;Antioquia;1182400
2023-01-24;TRONGUAD;Antioquia;8622000
2023-01-24;DESVGUAR;Caldas;917100
2023-01-24;DESVMANS;Caldas;110900
2023-01-24;PTEHMIEL;Caldas;3120900
2023-01-24;URR1SINU;Caribe;2898000
2023-01-24;ALICBOGO;Centro;12012300
2023-01-24;AMOYAMOY;Centro;1146500
2023-01-24;BETAMAG1;Centro;1655800
2023-01-24;CUCUCUCU;Centro;743700
2023-01-24;DESVSMAR;Centro;177000
2023-01-24;EMBAPRAD;Centro;569300
2023-01-24;QUIMMAGD;Centro;5830300
2023-01-24;SOGASOGA;Centro;7683000
2023-01-24;DESVBATA;Oriente;221600
2023-01-24;DESVCHIV;Oriente;466200
2023-01-24;EMBACHUZ;Oriente;1669400
2023-01-24;EMBAGUAV;Oriente;4929700
2023-01-24;ESMEBATA;Oriente;2955800
2023-01-24;ALTOANCH;Valle;3358100
2023-01-24;BAJOANCH;Valle;324300
2023-01-24;CAL1CALM;Valle;616400
2023-01-24;FLR2CAUC;Valle;220000
2023-01-24;SALVCAUC;Valle;12400300
2023-01-25;BOCATENC;Antioquia;1146000
2023-01-25;CLLRPORC;Antioquia;6106500
2023-01-25;DESVIEPM;Antioquia;1878000
2023-01-25;ITUACAUC;Antioquia;43330000
2023-01-25;MIRFTENC;Antioquia;884800
2023-01-25;PENONARE;Antioquia;10094900
2023-01-25;PLAYGUAT;Antioquia;2142200
2023-01-25;PP-2POR1;Antioquia;2729400
2023-01-25;PP-3PORC;Antioquia;1020900
2023-01-25;PUNCGUAT;Antioquia;3202700
2023-01-25;QUBRRGRD;Antioquia;58600
2023-01-25;RGR2RGRD;Antioquia;7816500
2023-01-25;SLORNARE;Antioquia;4514400
2023-01-25;SMIGCALD;Antioquia;1162800
2023-01-25;TRONGUAD;Antioquia;3275500
2023-01-25;DESVGUAR;Caldas;747200
2023-01-25;DESVMANS;Caldas;69900
2023-01-25;PTEHMIEL;Caldas;2938200
2023-01-25;URR1SINU;Caribe;2371600
2023-01-25;ALICBOGO;Centro;7252300
2023-01-25;AMOYAMOY;Centro;1065500
2023-01-25;BETAMAG1;Centro;1529300
2023-01-25;CUCUCUCU;Centro;645200
2023-01-25;DESVSMAR;Centro;165600
2023-01-25;EMBAPRAD;Centro;572800
2023-01-25;QUIMMAGD;Centro;6598100
2023-01-25;SOGASOGA;Centro;6668300
2023-01-25;DESVBATA;Oriente;204100
2023-01-25;DESVCHIV;Oriente;440800
2023-01-25;EMBACHUZ;Oriente;921300
2023-01-25;EMBAGUAV;Oriente;4705800
2023-01-25;ESMEBATA;Oriente;2934200
2023-01-25;ALTOANCH;Valle;3328000
2023-01-25;BAJOANCH;Valle;321800
2023-01-25;CAL1CALM;Valle;729100
2023-01-25;FLR2CAUC;Valle;304000
2023-01-25;SALVCAUC;Valle;12270800
2023-01-26;BOCATENC;Antioquia;1109700
2023-01-26;CLLRPORC;Antioquia;6223300
2023-01-26;DESVIEPM;Antioquia;1848100
2023-01-26;ITUACAUC;Antioquia;40476400
2023-01-26;MIRFTENC;Antioquia;640900
2023-01-26;PENONARE;Antioquia;9824100
2023-01-26;PLAYGUAT;Antioquia;2387200
2023-01-26;PP-2POR1;Antioquia;2573400
2023-01-26;PP-3PORC;Antioquia;1266100
2023-01-26;PUNCGUAT;Antioquia;3203900
2023-01-26;QUBRRGRD;Antioquia;55100
2023-01-26;RGR2RGRD;Antioquia;7346300
2023-01-26;SLORNARE;Antioquia;4811800
2023-01-26;SMIGCALD;Antioquia;1146900
2023-01-26;TRONGUAD;Antioquia;3111700
2023-01-26;DESVGUAR;Caldas;632000
2023-01-26;DESVMANS;Caldas;41500
2023-01-26;PTEHMIEL;Caldas;2717800
2023-01-26;URR1SINU;Caribe;2293700
2023-01-26;ALICBOGO;Centro;7768000
2023-01-26;AMOYAMOY;Centro;963200
2023-01-26;BETAMAG1;Centro;1439100
2023-01-26;CUCUCUCU;Centro;588100
2023-01-26;DESVSMAR;Centro;154200
2023-01-26;EMBAPRAD;Centro;466700
2023-01-26;QUIMMAGD;Centro;4892600
2023-01-26;SOGASOGA;Centro;6150500
2023-01-26;DESVBATA;Oriente;185700
2023-01-26;DESVCHIV;Oriente;441000
2023-01-26;EMBACHUZ;Oriente;748100
2023-01-26;EMBAGUAV;Oriente;4824100
2023-01-26;ESMEBATA;Oriente;2652800
2023-01-26;ALTOANCH;Valle;3163600
2023-01-26;BAJOANCH;Valle;309100
2023-01-26;CAL1CALM;Valle;508600
2023-01-26;FLR2CAUC;Valle;196800
2023-01-26;SALVCAUC;Valle;11258500
2023-01-27;BOCATENC;Antioquia;1038600
2023-01-27;CLLRPORC;Antioquia;4130700
2023-01-27;DESVIEPM;Antioquia;1848900
2023-01-27;ITUACAUC;Antioquia;37320400
2023-01-27;MIRFTENC;Antioquia;853500
2023-01-27;PENONARE;Antioquia;9791100
2023-01-27;PLAYGUAT;Antioquia;2911300
2023-01-27;PP-2POR1;Antioquia;2443200
2023-01-27;PP-3PORC;Antioquia;757700
2023-01-27;PUNCGUAT;Antioquia;3144700
2023-01-27;QUBRRGRD;Antioquia;48000
2023-01-27;RGR2RGRD;Antioquia;6408700
2023-01-27;SLORNARE;Antioquia;4187400
2023-01-27;SMIGCALD;Antioquia;1135500
2023-01-27;TRONGUAD;Antioquia;3042800
2023-01-27;DESVGUAR;Caldas;577300
2023-01-27;DESVMANS;Caldas;23600
2023-01-27;PTEHMIEL;Caldas;2936800
2023-01-27;URR1SINU;Caribe;2039700
2023-01-27;ALICBOGO;Centro;7795600
2023-01-27;AMOYAMOY;Centro;909800
2023-01-27;BETAMAG1;Centro;1363200
2023-01-27;CUCUCUCU;Centro;539600
2023-01-27;DESVSMAR;Centro;142700
2023-01-27;EMBAPRAD;Centro;415700
2023-01-27;QUIMMAGD;Centro;4172500
2023-01-27;SOGASOGA;Centro;5581000
2023-01-27;DESVBATA;Oriente;173700
2023-01-27;DESVCHIV;Oriente;499500
2023-01-27;EMBACHUZ;Oriente;574800
2023-01-27;EMBAGUAV;Oriente;4117700
2023-01-27;ESMEBATA;Oriente;2772700
2023-01-27;ALTOANCH;Valle;3211700
2023-01-27;BAJOANCH;Valle;312900
2023-01-27;CAL1CALM;Valle;635900
2023-01-27;FLR2CAUC;Valle;189400
2023-01-27;SALVCAUC;Valle;10990600
2023-01-28;BOCATENC;Antioquia;989400
2023-01-28;CLLRPORC;Antioquia;4596600
2023-01-28;DESVIEPM;Antioquia;1853900
2023-01-28;ITUACAUC;Antioquia;33977900
2023-01-28;MIRFTENC;Antioquia;637600
2023-01-28;PENONARE;Antioquia;9587800
2023-01-28;PLAYGUAT;Antioquia;3042300
2023-01-28;PP-2POR1;Antioquia;2648600
2023-01-28;PP-3PORC;Antioquia;3656600
2023-01-28;PUNCGUAT;Antioquia;3086800
2023-01-28;QUBRRGRD;Antioquia;52900
2023-01-28;RGR2RGRD;Antioquia;7072900
2023-01-28;SLORNARE;Antioquia;4078400
2023-01-28;SMIGCALD;Antioquia;1120600
2023-01-28;TRONGUAD;Antioquia;2972500
2023-01-28;DESVGUAR;Caldas;348300
2023-01-28;DESVMANS;Caldas;12700
2023-01-28;PTEHMIEL;Caldas;2621100
2023-01-28;URR1SINU;Caribe;1882900
2023-01-28;ALICBOGO;Centro;5004200
2023-01-28;AMOYAMOY;Centro;861600
2023-01-28;BETAMAG1;Centro;1302000
2023-01-28;CUCUCUCU;Centro;513900
2023-01-28;DESVSMAR;Centro;139900
2023-01-28;EMBAPRAD;Centro;369000
2023-01-28;QUIMMAGD;Centro;3887100
2023-01-28;SOGASOGA;Centro;5107300
2023-01-28;DESVBATA;Oriente;170400
2023-01-28;DESVCHIV;Oriente;375000
2023-01-28;EMBACHUZ;Oriente;405500
2023-01-28;EMBAGUAV;Oriente;3319600
2023-01-28;ESMEBATA;Oriente;2651100
2023-01-28;ALTOANCH;Valle;2860800
2023-01-28;BAJOANCH;Valle;285500
2023-01-28;CAL1CALM;Valle;606700
2023-01-28;FLR2CAUC;Valle;188400
2023-01-28;SALVCAUC;Valle;9997900
2023-01-29;BOCATENC;Antioquia;961400
2023-01-29;CLLRPORC;Antioquia;4851500
2023-01-29;DESVIEPM;Antioquia;1852800
2023-01-29;ITUACAUC;Antioquia;31973900
2023-01-29;MIRFTENC;Antioquia;861800
2023-01-29;PENONARE;Antioquia;9457000
2023-01-29;PLAYGUAT;Antioquia;1661500
2023-01-29;PP-2POR1;Antioquia;2357300
2023-01-29;PP-3PORC;Antioquia;386700
2023-01-29;PUNCGUAT;Antioquia;3063600
2023-01-29;QUBRRGRD;Antioquia;53500
2023-01-29;RGR2RGRD;Antioquia;7133300
2023-01-29;SLORNARE;Antioquia;3985300
2023-01-29;SMIGCALD;Antioquia;1115900
2023-01-29;TRONGUAD;Antioquia;2935100
2023-01-29;DESVGUAR;Caldas;299700
2023-01-29;DESVMANS;Caldas;2800
2023-01-29;PTEHMIEL;Caldas;2490300
2023-01-29;URR1SINU;Caribe;1743500
2023-01-29;ALICBOGO;Centro;3055200
2023-01-29;AMOYAMOY;Centro;842100
2023-01-29;BETAMAG1;Centro;1241000
2023-01-29;CUCUCUCU;Centro;492500
2023-01-29;DESVSMAR;Centro;134200
2023-01-29;EMBAPRAD;Centro;373600
2023-01-29;QUIMMAGD;Centro;3680700
2023-01-29;SOGASOGA;Centro;4890800
2023-01-29;DESVBATA;Oriente;170400
2023-01-29;DESVCHIV;Oriente;458900
2023-01-29;EMBACHUZ;Oriente;421300
2023-01-29;EMBAGUAV;Oriente;3967500
2023-01-29;ESMEBATA;Oriente;2844300
2023-01-29;ALTOANCH;Valle;2415600
2023-01-29;BAJOANCH;Valle;250700
2023-01-29;CAL1CALM;Valle;403000
2023-01-29;FLR2CAUC;Valle;185600
2023-01-29;SALVCAUC;Valle;10013000
2023-01-30;BOCATENC;Antioquia;957000
2023-01-30;CLLRPORC;Antioquia;4913700
2023-01-30;DESVIEPM;Antioquia;1839500
2023-01-30;ITUACAUC;Antioquia;32544700
2023-01-30;MIRFTENC;Antioquia;635100
2023-01-30;PENONARE;Antioquia;9464200
2023-01-30;PLAYGUAT;Antioquia;2131700
2023-01-30;PP-2POR1;Antioquia;2416000
2023-01-30;PP-3PORC;Antioquia;1093500
2023-01-30;PUNCGUAT;Antioquia;3032700
2023-01-30;QUBRRGRD;Antioquia;48200
2023-01-30;RGR2RGRD;Antioquia;6420100
2023-01-30;SLORNARE;Antioquia;3903500
2023-01-30;SMIGCALD;Antioquia;1108400
2023-01-30;TRONGUAD;Antioquia;2900300
2023-01-30;DESVGUAR;Caldas;274700
2023-01-30;PTEHMIEL;Caldas;2390700
2023-01-30;URR1SINU;Caribe;1310400
2023-01-30;ALICBOGO;Centro;6185300
2023-01-30;AMOYAMOY;Centro;797600
2023-01-30;BETAMAG1;Centro;1180100
2023-01-30;CUCUCUCU;Centro;471000
2023-01-30;DESVSMAR;Centro;128500
2023-01-30;EMBAPRAD;Centro;389200
2023-01-30;QUIMMAGD;Centro;3505600
2023-01-30;SOGASOGA;Centro;4711200
2023-01-30;DESVBATA;Oriente;150100
2023-01-30;DESVCHIV;Oriente;269700
2023-01-30;EMBACHUZ;Oriente;626000
2023-01-30;EMBAGUAV;Oriente;3068500
2023-01-30;ESMEBATA;Oriente;2471300
2023-01-30;ALTOANCH;Valle;2653200
2023-01-30;BAJOANCH;Valle;269200
2023-01-30;CAL1CALM;Valle;577500
2023-01-30;FLR2CAUC;Valle;164600
2023-01-30;SALVCAUC;Valle;9685100
2023-01-31;BOCATENC;Antioquia;962500
2023-01-31;CLLRPORC;Antioquia;4276400
2023-01-31;DESVIEPM;Antioquia;1795800
2023-01-31;ITUACAUC;Antioquia;29261500
2023-01-31;MIRFTENC;Antioquia;633200
2023-01-31;PENONARE;Antioquia;9237700
2023-01-31;PLAYGUAT;Antioquia;1516200
2023-01-31;PP-2POR1;Antioquia;2560800
2023-01-31;PP-3PORC;Antioquia;3039900
2023-01-31;PUNCGUAT;Antioquia;2998000
2023-01-31;QUBRRGRD;Antioquia;51100
2023-01-31;RGR2RGRD;Antioquia;6826800
2023-01-31;SLORNARE;Antioquia;3833100
2023-01-31;SMIGCALD;Antioquia;1095300
2023-01-31;TRONGUAD;Antioquia;2866800
2023-01-31;DESVGUAR;Caldas;239800
2023-01-31;PTEHMIEL;Caldas;2248600
2023-01-31;URR1SINU;Caribe;1553300
2023-01-31;ALICBOGO;Centro;4149800
2023-01-31;AMOYAMOY;Centro;770900
2023-01-31;BETAMAG1;Centro;1231600
2023-01-31;CUCUCUCU;Centro;456800
2023-01-31;DESVSMAR;Centro;128500
2023-01-31;EMBAPRAD;Centro;507400
2023-01-31;QUIMMAGD;Centro;3636800
2023-01-31;SOGASOGA;Centro;4604700
2023-01-31;DESVBATA;Oriente;140700
2023-01-31;DESVCHIV;Oriente;479000
2023-01-31;EMBACHUZ;Oriente;267700
2023-01-31;EMBAGUAV;Oriente;3947700
2023-01-31;ESMEBATA;Oriente;2391300
2023-01-31;ALTOANCH;Valle;3750200
2023-01-31;BAJOANCH;Valle;351600
2023-01-31;CAL1CALM;Valle;430800
2023-01-31;FLR2CAUC;Valle;164600
2023-01-31;SALVCAUC;Valle;10733400
2023-02-01;BOCATENC;Antioquia;969700
2023-02-01;CLLRPORC;Antioquia;4469100
2023-02-01;DESVIEPM;Antioquia;1765100
2023-02-01;ITUACAUC;Antioquia;27134600
2023-02-01;MIRFTENC;Antioquia;887800
2023-02-01;PENONARE;Antioquia;9088900
2023-02-01;PLAYGUAT;Antioquia;2320500
2023-02-01;PP-2POR1;Antioquia;2153500
2023-02-01;PP-3PORC;Antioquia;2670300
2023-02-01;PUNCGUAT;Antioquia;2927200
2023-02-01;QUBRRGRD;Antioquia;44400
2023-02-01;RGR2RGRD;Antioquia;5924300
2023-02-01;SLORNARE;Antioquia;3774100
2023-02-01;SMIGCALD;Antioquia;1085100
2023-02-01;TRONGUAD;Antioquia;2846900
2023-02-01;DESVGUAR;Caldas;190700
2023-02-01;PTEHMIEL;Caldas;2123100
2023-02-01;URR1SINU;Caribe;1481400
2023-02-01;ALICBOGO;Centro;5421500
2023-02-01;AMOYAMOY;Centro;743300
2023-02-01;BETAMAG1;Centro;1231600
2023-02-01;CUCUCUCU;Centro;446800
2023-02-01;DESVSMAR;Centro;128500
2023-02-01;EMBAPRAD;Centro;285400
2023-02-01;QUIMMAGD;Centro;3636800
2023-02-01;SOGASOGA;Centro;4473700
2023-02-01;DESVBATA;Oriente;133600
